Timestamp(s) KE PE
19.68 0.08944812 15.553228
19.69 0.045950751 15.596653
19.7 0.016897943 15.625633
19.71 0.0022896965 15.640169
19.72 0.0021260114 15.640261
19.73 0.016406888 15.625908
19.74 0.045132325 15.59711
19.75 0.088302325 15.553868
19.76 0.14591689 15.496181
19.77 0.21797601 15.42405
19.78 0.30447969 15.337474
19.79 0.40542794 15.236453
19.8 0.52082074 15.120988
19.81 0.65065811 14.991079
19.82 0.79494004 14.846725
19.83 0.95366653 14.687926
19.84 1.1268376 14.514683
19.85 1.3144532 14.326995
19.86 1.5165134 14.124862
19.87 1.7330181 13.908285
19.88 1.9639674 13.677264
19.89 2.2093613 13.431798
19.9 2.4691997 13.171887
19.91 2.7434827 12.897532
19.92 3.0322102 12.608732
19.93 3.3353823 12.305488
19.94 3.652999 11.987799
19.95 3.9850602 11.655665
19.96 4.331566 11.309087
19.97 4.6925163 10.948065
19.98 5.0679113 10.572598
19.99 5.4577507 10.182686
20 5.8620348 9.7783298
20.01 6.2807634 9.359529
20.02 6.7139365 8.9262836
20.03 7.1615542 8.4785936
20.04 7.6236165 8.0164591
20.05 8.1001234 7.5398801
20.06 8.5910748 7.0488565
20.07 9.0964707 6.5433883
20.08 9.6163112 6.0234755
20.09 10.150596 5.4891182
20.1 10.699326 4.9403163
20.11 11.2625 4.3770699
20.12 11.840119 3.7993789
20.13 12.432182 3.2072434
20.14 13.03869 2.6006632
20.15 12.597166 3.0358629
20.16 12.001139 3.6318175
20.17 11.419557 4.2133276
20.18 10.852419 4.7803931
20.19 10.299726 5.333014
20.2 9.7614776 5.8711903
20.21 9.2376736 6.3949221
20.22 8.7283142 6.9042094
20.23 8.2333993 7.3990521
20.24 7.7529289 7.8794502
20.25 7.2869032 8.3454037
20.26 6.8353219 8.7969127
20.27 6.3981853 9.2339771
20.28 5.9754932 9.656597
20.29 5.5672457 10.064772
20.3 5.1734427 10.458503
20.31 4.7940843 10.837789
20.32 4.4291705 11.202631
20.33 4.0787012 11.553028
20.34 3.7426765 11.88898
20.35 3.4210963 12.210488
20.36 3.1139607 12.517552
20.37 2.8212697 12.810171
20.38 2.5430232 13.088345
20.39 2.2792213 13.352074
20.4 2.0298639 13.60136
20.41 1.7949511 13.8362
20.42 1.5744829 14.056596
20.43 1.3684592 14.262548
20.44 1.1768801 14.454055
20.45 0.99974557 14.631117
20.46 0.83705559 14.793735
20.47 0.68881017 14.941908
20.48 0.55500931 15.075636
20.49 0.43565301 15.194921
20.5 0.33074127 15.29976
20.51 0.24027409 15.390155
20.52 0.16425147 15.466105
20.53 0.10267342 15.527611
20.54 0.055539925 15.574672
20.55 0.022850993 15.607289
20.56 0.0046066229 15.625461
20.57 0.00080681392 15.629189
20.58 0.011451566 15.618472
20.59 0.03654088 15.59331
20.6 0.076074755 15.553704
20.61 0.13005319 15.499654
20.62 0.19847619 15.431158
20.63 0.28134375 15.348219
20.64 0.37865587 15.250834
20.65 0.49041255 15.139005
20.66 0.6166138 15.012732
20.67 0.7572596 14.872014
20.68 0.91234997 14.716851
20.69 1.0818849 14.547244
20.7 1.2658644 14.363192
20.71 1.4642884 14.164696
20.72 1.677157 13.951755
20.73 1.9044702 13.72437
20.74 2.146228 13.48254
20.75 2.4024303 13.226265
20.76 2.6730771 12.955546
20.77 2.9581685 12.670383
20.78 3.2577045 12.370775
20.79 3.5716851 12.056722
20.8 3.9001102 11.728224
20.81 4.2429798 11.385283
20.82 4.600294 11.027896
20.83 4.9720528 10.656065
20.84 5.3582562 10.26979
20.85 5.7589041 9.8690694
20.86 6.1739966 9.4539047
20.87 6.6035336 9.0242955
20.88 7.0475152 8.5802416
20.89 7.5059413 8.1217433
20.9 7.9788121 7.6488003
20.91 8.4661273 7.1614128
20.92 8.9678872 6.6595808
20.93 9.4840916 6.1433041
20.94 10.014741 5.612583
20.95 10.559834 5.0674172
20.96 11.119372 4.5078069
20.97 11.693355 3.933752
20.98 12.281782 3.3452526
20.99 12.884654 2.7423086
21 12.723947 2.8956941
21.01 12.124892 3.4946768
21.02 11.540282 4.079215
21.03 10.970116 4.6493086
21.04 10.414395 5.2049576
21.05 9.8731179 5.7461621
21.06 9.3462857 6.272922
21.07 8.8338982 6.7852374
21.08 8.3359552 7.2831082
21.09 7.8524567 7.7665344
21.1 7.3834028 8.2355161
21.11 6.9287935 8.6900532
21.12 6.4886287 9.1301457
21.13 6.0629085 9.5557937
21.14 5.6516329 9.9669971
21.15 5.2548018 10.363756
21.16 4.8724153 10.74607
21.17 4.5044733 11.11394
21.18 4.1509759 11.467365
21.19 3.8119231 11.806346
21.2 3.4873148 12.130882
21.21 3.1771511 12.440973
21.22 2.8814319 12.73662
21.23 2.6001573 13.017823
21.24 2.3333273 13.28458
21.25 2.0809418 13.536894
21.26 1.8430009 13.774762
21.27 1.6195046 13.998187
21.28 1.4104528 14.207166
21.29 1.2158456 14.401701
21.3 1.0356829 14.581792
21.31 0.8699648 14.747437
21.32 0.71869126 14.898639
21.33 0.58186228 15.035395
21.34 0.45947786 15.157708
21.35 0.35153801 15.265575
21.36 0.25804271 15.358998
21.37 0.17899198 15.437977
21.38 0.11438581 15.502511
21.39 0.064224201 15.5526
21.4 0.028507152 15.588245
21.41 0.0072346652 15.609445
21.42 0.00040673958 15.616201
21.43 0.0080233754 15.608512
21.44 0.030084573 15.586379
21.45 0.066590331 15.549801
21.46 0.11754065 15.498778
21.47 0.18293553 15.433311
21.48 0.26277498 15.353399
21.49 0.35705898 15.259043
21.5 0.46578755 15.150242
21.51 0.58896067 15.026997
21.52 0.72657836 14.889307
21.53 0.87864061 14.737173
21.54 1.0451474 14.570594
21.55 1.2260988 14.38957
21.56 1.4214947 14.194102
21.57 1.6313352 13.984189
21.58 1.8556203 13.759832
21.59 2.0943499 13.52103
21.6 2.3475241 13.267784
21.61 2.6151428 13.000093
21.62 2.8972061 12.717957
21.63 3.193714 12.421377
21.64 3.5046664 12.110352
21.65 3.8300634 11.784883
21.66 4.1699049 11.444969
21.67 4.5241911 11.090611
21.68 4.8929217 10.721808
21.69 5.276097 10.338561
21.7 5.6737168 9.9408688
21.71 6.0857811 9.5287322
21.72 6.51229 9.102151
21.73 6.9532435 8.6611253
21.74 7.4086415 8.2056551
21.75 7.8784841 7.7357402
21.76 8.3627713 7.2513809
21.77 8.861503 6.7525769
21.78 9.3746793 6.2393284
21.79 9.9023002 5.7116353
21.8 10.444366 5.1694977
21.81 11.000876 4.6129155
21.82 11.57183 4.0418888
21.83 12.157229 3.4564175
21.84 12.757073 2.8565016
21.85 12.825454 2.7815233
21.86 12.223985 3.3829196
21.87 11.636961 3.9698714
21.88 11.064382 4.5423785
21.89 10.506247 5.1004412
21.9 9.9625565 5.6440592
21.91 9.4333108 6.1732327
21.92 8.9185096 6.6879617
21.93 8.418153 7.1882461
21.94 7.932241 7.6740859
21.95 7.4607735 8.1454811
21.96 7.0037506 8.6024318
21.97 6.5611722 9.044938
21.98 6.1330384 9.4729996
21.99 5.7193492 9.8866166
22 5.3201045 10.285789
22.01 4.9353044 10.670517
22.02 4.5649488 11.0408
22.03 4.2090379 11.396639
22.04 3.8675714 11.738033
22.05 3.5405496 12.064983
22.06 3.2279723 12.377488
22.07 2.9298395 12.675548
22.08 2.6461513 12.959164
22.09 2.3769077 13.228336
22.1 2.1221086 13.483063
22.11 1.8817541 13.723345
22.12 1.6558442 13.949183
22.13 1.4443788 14.160576
22.14 1.247358 14.357524
22.15 1.0647818 14.540028
22.16 0.89665006 14.708088
22.17 0.74296293 14.861703
22.18 0.60372036 15.000873
22.19 0.47892235 15.125599
22.2 0.3685689 15.23588
22.21 0.27266002 15.331717
22.22 0.19119569 15.413109
22.23 0.12417593 15.480056
22.24 0.07160073 15.532559
22.25 0.033470089 15.570618
22.26 0.0097840105 15.594232
22.27 0.00054249312 15.603401
22.28 0.0057455371 15.598126
22.29 0.025393143 15.578406
22.3 0.059485309 15.544242
22.31 0.10802204 15.495633
22.32 0.17100333 15.432579
22.33 0.24842918 15.355081
22.34 0.34029959 15.263138
22.35 0.44661456 15.156751
22.36 0.5673741 15.035919
22.37 0.7025782 14.900643
22.38 0.85222685 14.750922
22.39 1.0163201 14.586757
22.4 1.1948579 14.408147
22.41 1.3878402 14.215092
22.42 1.5952671 14.007593
22.43 1.8171386 13.785649
22.44 2.0534546 13.549261
22.45 2.3042152 13.298428
22.46 2.5694203 13.033151
22.47 2.84907 12.753429
22.48 3.1431643 12.459263
22.49 3.4517031 12.150651
22.5 3.7746865 11.827596
22.51 4.1121145 11.490096
22.52 4.463987 11.138151
22.53 4.8303041 10.771762
22.54 5.2110657 10.390928
22.55 5.6062719 9.9956493
22.56 6.0159227 9.5859264
22.57 6.440018 9.1617588
22.58 6.8785579 8.7231467
22.59 7.3315424 8.27009
22.6 7.7989714 7.8025888
22.61 8.2808449 7.320643
22.62 8.7771631 6.8242527
22.63 9.2879258 6.3134177
22.64 9.813133 5.7881383
22.65 10.352785 5.2484142
22.66 10.906881 4.6942456
22.67 11.475422 4.1256325
22.68 12.058408 3.5425747
22.69 12.655838 2.9450725
22.7 12.898842 2.6922122
22.71 12.295634 3.2953475
22.72 11.706871 3.8840383
22.73 11.132553 4.4582846
22.74 10.572679 5.0180863
22.75 10.027249 5.5634434
22.76 9.4962646 6.094356
22.77 8.9797244 6.610824
22.78 8.4776287 7.1128474
22.79 7.9899776 7.6004263
22.8 7.5167711 8.0735606
22.81 7.0580091 8.5322503
22.82 6.6136917 8.9764955
22.83 6.1838188 9.4062962
22.84 5.7683905 9.8216522
22.85 5.3674068 10.222564
22.86 4.9808676 10.609031
22.87 4.608773 10.981053
22.88 4.251123 11.338631
22.89 3.9079175 11.681764
22.9 3.5791566 12.010453
22.91 3.2648402 12.324697
22.92 2.9649684 12.624497
22.93 2.6795412 12.909852
22.94 2.4085585 13.180762
22.95 2.1520204 13.437228
22.96 1.9099268 13.679249
22.97 1.6822778 13.906826
22.98 1.4690734 14.119958
22.99 1.2703135 14.318646
23 1.0859982 14.502889
23.01 0.91612746 14.672688
23.02 0.76070127 14.828041
23.03 0.61971965 14.968951
23.04 0.49318258 15.095416
23.05 0.38109008 15.207436
23.06 0.28344214 15.305012
23.07 0.20023876 15.388143
23.08 0.13147994 15.456829
23.09 0.077165688 15.511071
23.1 0.037295993 15.550869
23.11 0.011870859 15.576222
23.12 0.0008902863 15.58713
23.13 0.0043542753 15.583594
23.14 0.022262826 15.565613
23.15 0.054615938 15.533188
23.16 0.10141361 15.486318
23.17 0.16265585 15.425004
23.18 0.23834264 15.349245
23.19 0.328474 15.259041
23.2 0.43304992 15.154393
23.21 0.5520704 15.0353
23.22 0.68553544 14.901763
23.23 0.83344504 14.753781
23.24 0.99579921 14.591355
23.25 1.1725979 14.414484
23.26 1.3638412 14.223168
23.27 1.5695291 14.017408
23.28 1.7896615 13.797203
23.29 2.0242385 13.562554
23.3 2.27326 13.313461
23.31 2.5367261 13.049922
23.32 2.8146367 12.771939
23.33 3.106992 12.479512
23.34 3.4137917 12.17264
23.35 3.7350361 11.851323
23.36 4.070725 11.515562
23.37 4.4208584 11.165357
23.38 4.7854365 10.800706
23.39 5.164459 10.421611
23.4 5.5579262 10.028072
23.41 5.9658379 9.6200882
23.42 6.3881942 9.1976597
23.43 6.824995 8.7607866
23.44 7.2762404 8.309469
23.45 7.7419303 7.8437068
23.46 8.2220649 7.3635001
23.47 8.7166439 6.8688488
23.48 9.2256676 6.3597529
23.49 9.7491358 5.8362125
23.5 10.287049 5.2982275
23.51 10.839406 4.745798
23.52 11.406208 4.1789239
23.53 11.987454 3.5976052
23.54 12.583145 3.001842
23.55 12.944122 2.6345294
23.56 12.339842 3.2387352
23.57 11.750009 3.8284965
23.58 11.17462 4.4038132
23.59 10.613675 4.9646854
23.6 10.067175 5.511113
23.61 9.5351201 6.043096
23.62 9.0175094 6.5606345
23.63 8.5143432 7.0637284
23.64 8.0256217 7.5523778
23.65 7.5513446 8.0265826
23.66 7.0915122 8.4863428
23.67 6.6461243 8.9316585
23.68 6.215181 9.3625296
23.69 5.7986822 9.7789562
23.7 5.396628 10.180938
23.71 5.0090183 10.568476
23.72 4.6358532 10.941568
23.73 4.2771327 11.300217
23.74 3.9328567 11.64442
23.75 3.6030253 11.97418
23.76 3.2876385 12.289494
23.77 2.9866962 12.590364
23.78 2.7001985 12.87679
23.79 2.4281453 13.148771
23.8 2.1705367 13.406307
23.81 1.9273727 13.649399
23.82 1.6986532 13.878046
23.83 1.4843783 14.092249
23.84 1.284548 14.292007
23.85 1.0991622 14.477321
23.86 0.92822094 14.64819
23.87 0.77172427 14.804614
23.88 0.62967217 14.946594
23.89 0.50206462 15.074129
23.9 0.38890164 15.18722
23.91 0.29018322 15.285866
23.92 0.20590936 15.370068
23.93 0.13608006 15.439825
23.94 0.080695322 15.495137
23.95 0.039755146 15.536005
23.96 0.013259531 15.562429
23.97 0.0012084783 15.574408
23.98 0.0036019865 15.571942
23.99 0.020440056 15.555032
24 0.051722687 15.523677
24.01 0.09744988 15.477877
24.02 0.15762163 15.417633
24.03 0.23223795 15.342945
24.04 0.32129883 15.253812
24.05 0.42480426 15.150234
24.06 0.54275426 15.032212
24.07 0.67514882 14.899745
24.08 0.82198795 14.752834
24.09 0.98327163 14.591478
24.1 1.1589999 14.415677
24.11 1.3491727 14.225432
24.12 1.55379 14.020743
24.13 1.772852 13.801609
24.14 2.0063585 13.56803
24.15 2.2543095 13.320007
24.16 2.5167051 13.057539
24.17 2.7935453 12.780626
24.18 3.08483 12.489269
24.19 3.3905593 12.183468
24.2 3.7107332 11.863222
24.21 4.0453516 11.528531
24.22 4.3944146 11.179396
24.23 4.7579221 10.815816
24.24 5.1358743 10.437792
24.25 5.5282709 10.045323
24.26 5.9351121 9.6384095
24.27 6.3563979 9.2170515
24.28 6.7921283 8.7812489
24.29 7.2423032 8.3310018
24.3 7.7069227 7.8663101
24.31 8.1859867 7.3871738
24.32 8.6794953 6.893593
24.33 9.1874485 6.3855676
24.34 9.7098462 5.8630977
24.35 10.246688 5.3261832
24.36 10.797975 4.7748241
24.37 11.363707 4.2090205
24.38 11.943883 3.6287723
24.39 12.538503 3.0340795
24.4 12.962416 2.6015976
24.41 12.357446 3.2062292
24.42 11.767187 3.7964163
24.43 11.191372 4.3721587
24.44 10.630002 4.9334566
24.45 10.083076 5.48031
24.46 9.5505955 6.0127188
24.47 9.032559 6.530683
24.48 8.5289671 7.0342027
24.49 8.0398198 7.5232778
24.5 7.5651171 7.9979083
24.51 7.1048589 8.4580943
24.52 6.6590452 8.9038357
24.53 6.2276761 9.3351326
24.54 5.8107516 9.7519848
24.55 5.4082717 10.154393
24.56 5.0202363 10.542356
24.57 4.6466454 10.915874
24.58 4.2874992 11.274948
24.59 3.9427975 11.619578
24.6 3.6125403 11.949763
24.61 3.2967277 12.265503
24.62 2.9953597 12.566799
24.63 2.7084362 12.85365
24.64 2.4359573 13.126057
24.65 2.177923 13.384019
24.66 1.9343332 13.627537
24.67 1.705188 13.85661
24.68 1.4904873 14.071238
24.69 1.2902312 14.271422
24.7 1.1044197 14.457161
24.71 0.93305273 14.628456
24.72 0.77613032 14.785306
24.73 0.63365247 14.927712
24.74 0.50561918 15.055673
24.75 0.39203045 15.169189
24.76 0.29288628 15.268261
24.77 0.20818668 15.352889
24.78 0.13793164 15.423071
24.79 0.082121155 15.47881
24.8 0.040755234 15.520103
24.81 0.013833875 15.546953
24.82 0.0013570776 15.559357
24.83 0.0033248414 15.557317
24.84 0.019737167 15.540833
24.85 0.050594053 15.509904
24.86 0.095895501 15.46453
24.87 0.15564151 15.404712
24.88 0.22983208 15.330449
24.89 0.31846721 15.241741
24.9 0.42154691 15.13859
24.91 0.53907116 15.020993
24.92 0.67103998 14.888952
24.93 0.81745336 14.742466
24.94 0.9783113 14.581536
24.95 1.1536138 14.406162
24.96 1.3433609 14.216342
24.97 1.5475525 14.012078
24.98 1.7661887 13.79337
24.99 1.9992694 13.560217
25 2.2467947 13.31262
25.01 2.5087646 13.050577
25.02 2.785179 12.774091
25.03 3.076038 12.48316
25.04 3.3813416 12.177784
25.05 3.7010897 11.857963
25.06 4.0352824 11.523699
25.07 4.3839196 11.174989
25.08 4.7470014 10.811835
25.09 5.1245278 10.434236
25.1 5.5164987 10.042193
25.11 5.9229142 9.6357056
25.12 6.3437742 9.2147733
25.13 6.7790788 8.7793965
25.14 7.228828 8.3295751
25.15 7.6930217 7.8653092
25.16 8.17166 7.3865987
25.17 8.6647428 6.8934436
25.18 9.1722703 6.385844
25.19 9.6942422 5.8637998
25.2 10.230659 5.327311
25.21 10.78152 4.7763777
25.22 11.346826 4.2109998
25.23 11.926576 3.6311774
25.24 12.520771 3.0369104
25.25 12.93102 2.5984727
25.26 12.347961 3.2028749
25.27 11.757931 3.7928326
25.28 11.182346 4.3683457
25.29 10.621205 4.9294143
25.3 10.074509 5.4760383
25.31 9.5422572 6.0082177
25.32 9.0244501 6.5259526
25.33 8.5210875 7.0292429
25.34 8.0321696 7.5180886
25.35 7.5576962 7.9924898
25.36 7.0976673 8.4524465
25.37 6.652083 8.8979585
25.38 6.2209433 9.329026
25.39 5.8042481 9.745649
25.4 5.4019975 10.147827
25.41 5.0141915 10.535561
25.42 4.64083 10.90885
25.43 4.2819131 11.267695
25.44 3.9374407 11.612095
25.45 3.6074129 11.942051
25.46 3.2918297 12.257562
25.47 2.990691 12.558628
25.48 2.7039969 12.84525
25.49 2.4317474 13.117427
25.5 2.1739424 13.37516
25.51 1.930582 13.618448
25.52 1.7016661 13.847292
25.53 1.4871948 14.061691
25.54 1.287168 14.261646
25.55 1.1015859 14.447156
25.56 0.93044824 14.618221
25.57 0.77375518 14.774842
25.58 0.63150668 14.917018
25.59 0.50370274 15.04475
25.6 0.39034337 15.158037
25.61 0.29142856 15.25688
25.62 0.2069583 15.341278
25.63 0.13693261 15.411231
25.64 0.081351485 15.46674
25.65 0.040214917 15.507804
25.66 0.013522911 15.534424
25.67 0.0012754665 15.546599
25.68 0.0034725831 15.54433
25.69 0.020114261 15.527616
25.7 0.051200501 15.496458
25.71 0.096731302 15.450855
25.72 0.15670666 15.390807
25.73 0.23112659 15.316315
25.74 0.31999107 15.227378
25.75 0.42330012 15.123997
25.76 0.54105373 15.006171
25.77 0.6732519 14.873901
25.78 0.81989463 14.727186
25.79 0.98098192 14.566026
25.8 1.1565138 14.390422
25.81 1.3464902 14.200374
25.82 1.5509112 13.99588
25.83 1.7697767 13.776943
25.84 2.0030868 13.54356
25.85 2.2508415 13.295733
25.86 2.5130407 13.033462
25.87 2.7896845 12.756746
25.88 3.0807728 12.465585
25.89 3.3863057 12.15998
25.9 3.7062832 11.839931
25.91 4.0407052 11.505436
25.92 4.3895718 11.156497
25.93 4.752883 10.793114
25.94 5.1306387 10.415286
25.95 5.5228389 10.023014
25.96 5.9294838 9.6162966
25.97 6.3505732 9.195135
25.98 6.7861071 8.7595288
25.99 7.2360857 8.3094781
26 7.7005087 7.8449828
26.01 8.1793764 7.3660429
26.02 8.6726886 6.8726585
26.03 9.1804454 6.3648295
26.04 9.7026467 5.8425559
26.05 10.239293 5.3058378
26.06 10.790383 4.7546751
26.07 11.355918 4.1890679
26.08 11.935898 3.6090161
26.09 12.530322 3.0145198
26.1 12.916068 2.6210121
26.11 12.312443 3.2245547
26.12 11.723273 3.8136528
26.13 11.148547 4.3883063
26.14 10.588266 4.9485152
26.15 10.04243 5.4942796
26.16 9.5110375 6.0255994
26.17 8.99409 6.5424747
26.18 8.4915871 7.0449053
26.19 8.0035287 7.5328915
26.2 7.5299149 8.0064331
26.21 7.0707457 8.4655301
26.22 6.626021 8.9101825
26.23 6.1957409 9.3403904
26.24 5.7799054 9.7561537
26.25 5.3785144 10.157472
26.26 4.991568 10.544347
26.27 4.6190661 10.916776
26.28 4.2610088 11.274761
26.29 3.9173961 11.618302
26.3 3.5882279 11.947398
26.31 3.2735043 12.262049
26.32 2.9732252 12.562256
26.33 2.6873907 12.848018
26.34 2.4160008 13.119336
26.35 2.1590554 13.376209
26.36 1.9165546 13.618638
26.37 1.6884984 13.846622
26.38 1.4748867 14.060161
26.39 1.2757195 14.259256
26.4 1.090997 14.443907
26.41 0.92071897 14.614112
26.42 0.76488553 14.769874
26.43 0.62349665 14.91119
26.44 0.49655233 15.038062
26.45 0.38405257 15.15049
26.46 0.28599738 15.248473
26.47 0.20238674 15.332011
26.48 0.13322067 15.401105
26.49 0.078499158 15.455754
26.5 0.038222207 15.495959
26.51 0.012389818 15.521719
26.52 0.0010019902 15.533035
26.53 0.0040587237 15.529906
26.54 0.021560019 15.512332
26.55 0.053505875 15.480314
26.56 0.099896293 15.433852
26.57 0.16073127 15.372944
26.58 0.23601081 15.297593
26.59 0.32573491 15.207796
26.6 0.42990358 15.103555
26.61 0.5485168 14.98487
26.62 0.68157459 14.85174
26.63 0.82907694 14.704165
26.64 0.99102385 14.542146
26.65 1.1674153 14.365683
26.66 1.3582513 14.174774
26.67 1.5635319 13.969422
26.68 1.7832571 13.749624
26.69 2.0174268 13.515382
26.7 2.2660411 13.266696
26.71 2.5290999 13.003565
26.72 2.8066033 12.725989
26.73 3.0985513 12.433969
26.74 3.4049438 12.127504
26.75 3.7257809 11.806595
26.76 4.0610625 11.471241
26.77 4.4107888 11.121443
26.78 4.7749595 10.7572
26.79 5.1535748 10.378512
26.8 5.5466347 9.9853799
26.81 5.9541392 9.5778032
26.82 6.3760882 9.155782
26.83 6.8124818 8.7193162
26.84 7.2633199 8.2684058
26.85 7.7286026 7.8030509
26.86 8.2083299 7.3232514
26.87 8.7025017 6.8290074
26.88 9.2111181 6.3203188
26.89 9.734179 5.7971856
26.9 10.271685 5.2596079
26.91 10.823635 4.7075856
26.92 11.390029 4.1411187
26.93 11.970868 3.5602073
26.94 12.566152 2.9648513
26.95 12.853545 2.6711048
26.96 12.25141 3.2731674
26.97 11.66372 3.8607854
26.98 11.090475 4.4339588
26.99 10.531673 4.9926877
27 9.9873169 5.536972
27.01 9.4574049 6.0668118
27.02 8.9419374 6.582207
27.03 8.4409146 7.0831577
27.04 7.9543363 7.5696638
27.05 7.4822025 8.0417253
27.06 7.0245133 8.4993423
27.07 6.5812687 8.9425147
27.08 6.1524686 9.3712425
27.09 5.7381131 9.7855258
27.1 5.3382022 10.185364
27.11 4.9527358 10.570759
27.12 4.581714 10.941708
27.13 4.2251367 11.298213
27.14 3.883004 11.640274
27.15 3.5553159 11.96789
27.16 3.2420723 12.281061
27.17 2.9432733 12.579788
27.18 2.6589189 12.86407
27.19 2.389009 13.133908
27.2 2.1335437 13.389301
27.21 1.8925229 13.630249
27.22 1.6659467 13.856753
27.23 1.4538151 14.068813
27.24 1.256128 14.266428
27.25 1.0728854 14.449598
27.26 0.90408749 14.618324
27.27 0.74973409 14.772605
27.28 0.60982526 14.912441
27.29 0.48436098 15.037833
27.3 0.37334127 15.148781
27.31 0.27676612 15.245284
27.32 0.19463553 15.327342
27.33 0.1269495 15.394956
27.34 0.073708032 15.448125
27.35 0.034911126 15.48685
27.36 0.010558781 15.51113
27.37 0.00065099787 15.520966
27.38 0.0051877761 15.516357
27.39 0.024169116 15.497303
27.4 0.057595017 15.463805
27.41 0.10546548 15.415862
27.42 0.1677805 15.353475
27.43 0.24454009 15.276643
27.44 0.33574423 15.185367
27.45 0.44139294 15.079646
27.46 0.56148621 14.95948
27.47 0.69602404 14.82487
27.48 0.84500644 14.675816
27.49 1.0084334 14.512317
27.5 1.1863049 14.334373
27.51 1.378621 14.141985
27.52 1.5853816 13.935152
27.53 1.8065868 13.713874
27.54 2.0422366 13.478152
27.55 2.2923309 13.227986
27.56 2.5568698 12.963375
27.57 2.8358532 12.684319
27.58 3.1292812 12.390819
27.59 3.4371538 12.082874
27.6 3.7594709 11.760485
27.61 4.0962326 11.423651
27.62 4.4474389 11.072372
27.63 4.8130897 10.706649
27.64 5.1931851 10.326482
27.65 5.587725 9.9318694
27.66 5.9967095 9.5228127
27.67 6.4201386 9.0993114
27.68 6.8580122 8.6613656
27.69 7.3103304 8.2089752
27.7 7.7770931 7.7421402
27.71 8.2583004 7.2608607
27.72 8.7539523 6.7651366
27.73 9.2640487 6.254968
27.74 9.7885897 5.7303547
27.75 10.327575 5.191297
27.76 10.881005 4.6377946
27.77 11.44888 4.0698477
27.78 12.031199 3.4874563
27.79 12.627963 2.8906203
27.8 12.764272 2.7457287
27.81 12.164258 3.3456714
27.82 11.578687 3.9311695
27.83 11.007561 4.5022231
27.84 10.45088 5.0588322
27.85 9.9086434 5.6009966
27.86 9.3808513 6.1287165
27.87 8.8675037 6.6419919
27.88 8.3686007 7.1408227
27.89 7.8841423 7.6252089
27.9 7.4141284 8.0951506
27.91 6.958559 8.5506477
27.92 6.5174343 8.9917002
27.93 6.0907541 9.4183082
27.94 5.6785184 9.8304716
27.95 5.2807274 10.22819
27.96 4.8973808 10.611465
27.97 4.5284789 10.980294
27.98 4.1740215 11.33468
27.99 3.8340087 11.67462
28 3.5084404 12.000116
28.01 3.1973167 12.311168
28.02 2.9006375 12.607775
28.03 2.6184029 12.889937
28.04 2.3506129 13.157655
28.05 2.0972674 13.410928
28.06 1.8583665 13.649757
28.07 1.6339102 13.874141
28.08 1.4238984 14.084081
28.09 1.2283312 14.279576
28.1 1.0472085 14.460626
28.11 0.88053044 14.627232
28.12 0.72829691 14.779393
28.13 0.59050793 14.91711
28.14 0.46716352 15.040382
28.15 0.35826367 15.14921
28.16 0.26380838 15.243593
28.17 0.18379765 15.323531
28.18 0.11823148 15.389025
28.19 0.067109879 15.440075
28.2 0.030432835 15.476679
28.21 0.0082003527 15.49884
28.22 0.00041243145 15.506555
28.23 0.0070690716 15.499827
28.24 0.028170273 15.478653
28.25 0.063716036 15.443035
28.26 0.11370636 15.392973
28.27 0.17814125 15.328465
28.28 0.25702069 15.249514
28.29 0.3503447 15.156118
28.3 0.45811327 15.048277
28.31 0.5803264 14.925991
28.32 0.7169841 14.789261
28.33 0.86808635 14.638087
28.34 1.0336332 14.472468
28.35 1.2136245 14.292404
28.36 1.4080605 14.097896
28.37 1.616941 13.888943
28.38 1.840266 13.665546
28.39 2.0780357 13.427704
28.4 2.3302498 13.175418
28.41 2.5969086 12.908687
28.42 2.8780119 12.627511
28.43 3.1735598 12.331891
28.44 3.4835522 12.021827
28.45 3.8079892 11.697317
28.46 4.1468707 11.358364
28.47 4.5001969 11.004965
28.48 4.8679675 10.637122
28.49 5.2501828 10.254835
28.5 5.6468426 9.858103
28.51 6.0579469 9.4469264
28.52 6.4834958 9.0213053
28.53 6.9234893 8.5812396
28.54 7.3779274 8.1267293
28.55 7.84681 7.6577745
28.56 8.3301371 7.1743751
28.57 8.8279089 6.6765311
28.58 9.3401252 6.1642426
28.59 9.866786 5.6375095
28.6 10.407891 5.0963319
28.61 10.963441 4.5407097
28.62 11.533436 3.970643
28.63 12.117875 3.3861316
28.64 12.716759 2.7871758
28.65 12.64565 2.8490401
28.66 12.048463 3.4461545
28.67 11.465721 4.0288244
28.68 10.897424 4.5970497
28.69 10.343571 5.1508304
28.7 9.8041622 5.6901666
28.71 9.2791983 6.2150582
28.72 8.7686791 6.7255052
28.73 8.2726044 7.2215077
28.74 7.7909742 7.7030656
28.75 7.3237887 8.1701789
28.76 6.8710476 8.6228477
28.77 6.4327512 9.061072
28.78 6.0088993 9.4848516
28.79 5.599492 9.8941868
28.8 5.2045292 10.289077
28.81 4.824011 10.669523
28.82 4.4579373 11.035525
28.83 4.1063082 11.387082
28.84 3.7691237 11.724194
28.85 3.4463838 12.046862
28.86 3.1380884 12.355085
28.87 2.8442375 12.648863
28.88 2.5648312 12.928197
28.89 2.2998695 13.193087
28.9 2.0493524 13.443532
28.91 1.8132798 13.679532
